episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
1,-85.0,59,0,,1,False,0.9987544444444444,,collision,
2,-74.0,51,0,,1,False,0.9976777777777778,,collision,
3,-73.0,41,0,,1,False,0.9968122222222222,,collision,
4,-95.0,61,0,,1,False,0.9955244444444444,,collision,
5,-76.0,63,0,,1,False,0.9941944444444445,,collision,
6,-62.0,51,0,,1,False,0.9931177777777778,,collision,
7,-76.0,58,0,,1,False,0.9918933333333333,,collision,
8,-71.0,56,0,,1,False,0.9907111111111111,,collision,
9,-95.0,39,0,,1,False,0.9898877777777778,,collision,
10,-76.0,36,0,,1,False,0.9891277777777778,,collision,
11,-62.0,70,0,,1,False,0.98765,,collision,
12,-83.0,38,0,,1,False,0.9868477777777778,,collision,
13,-85.0,56,0,,1,False,0.9856655555555556,,collision,
14,-84.0,55,0,,1,False,0.9845044444444444,,collision,
15,-102.0,101,0,,1,False,0.9823722222222222,1.8747053983665647,collision,
16,-76.0,49,0,,1,False,0.9813377777777778,1.7495660896484668,collision,
17,-86.0,71,0,,1,False,0.9798388888888889,2.354400138644611,collision,
18,-102.0,70,0,,1,False,0.9783611111111111,1.993566522995631,collision,
19,-99.0,40,0,,1,False,0.9775166666666667,2.3205251455307008,collision,
20,-82.0,37,0,,1,False,0.9767355555555556,2.2549811800320945,collision,
21,-72.0,53,0,,1,False,0.9756166666666667,2.1144875150460463,collision,
22,-83.0,61,0,,1,False,0.9743288888888889,1.813054321333766,collision,
23,-72.0,53,0,,1,False,0.97321,2.452080873342661,collision,
24,-67.0,64,0,,1,False,0.9718588888888889,1.9688831679522991,collision,
25,-74.0,43,0,,1,False,0.9709511111111111,2.091218953782862,collision,
26,-87.0,39,0,,1,False,0.9701277777777778,2.2457956075668335,collision,
27,-86.0,58,0,,1,False,0.9689033333333333,2.134147091706594,collision,
28,-68.0,47,0,,1,False,0.9679111111111112,2.148996097346147,collision,
29,-74.0,38,0,,1,False,0.9671088888888889,1.6002478301525116,collision,
30,-77.0,48,0,,1,False,0.9660955555555556,1.5567518894871075,collision,
31,-79.0,41,0,,1,False,0.96523,1.9866623878479004,collision,
32,-87.0,51,0,,1,False,0.9641533333333333,2.091429501771927,collision,
33,-81.0,41,0,,1,False,0.9632877777777777,1.9766793549060822,collision,
34,-78.0,48,0,,1,False,0.9622744444444444,2.3069209481279054,collision,
35,-71.0,45,0,,1,False,0.9613244444444444,1.8627833699186642,collision,
36,-84.0,66,0,,1,False,0.9599311111111111,1.701467896811664,collision,
37,-87.0,42,0,,1,False,0.9590444444444445,1.662191932851618,collision,
38,-83.0,43,0,,1,False,0.9581366666666666,1.7568861179053783,collision,
39,-73.0,52,0,,1,False,0.9570388888888889,1.9076185960036058,collision,
40,-80.0,42,0,,1,False,0.9561522222222222,2.2293837287209253,collision,
41,-88.0,54,0,,1,False,0.9550122222222223,2.143544164987711,collision,
42,-69.0,54,0,,1,False,0.9538722222222222,2.274402839796884,collision,
43,-69.0,40,0,,1,False,0.9530277777777778,1.9750898957252503,collision,
44,-89.0,48,0,,1,False,0.9520144444444445,1.8514647943278153,collision,
45,-69.0,80,0,,1,False,0.9503255555555555,1.968001052364707,collision,
46,-75.0,49,0,,1,False,0.9492911111111111,2.105563405280312,collision,
47,-88.0,39,0,,1,False,0.9484677777777778,2.6111195266246794,collision,
48,-63.0,69,0,,1,False,0.9470111111111111,1.6005460378878258,collision,
49,-89.0,43,0,,1,False,0.9461033333333333,2.4512616937810723,collision,
50,-90.0,43,0,,1,False,0.9451955555555556,1.8751417249441147,collision,
51,-80.0,52,0,,1,False,0.9440977777777778,2.143428059724661,collision,
52,-65.0,65,0,,1,False,0.9427255555555556,2.0985438018105924,collision,
53,-93.0,86,0,,1,False,0.94091,2.027692625565188,collision,
54,-80.0,34,0,,1,False,0.9401922222222222,2.5244224849674435,collision,
55,-68.0,43,0,,1,False,0.9392844444444445,1.2418783510273153,collision,
56,-99.0,89,0,,1,False,0.9374055555555556,1.9377295164899393,collision,
57,-64.0,59,0,,1,False,0.93616,1.508577598631382,collision,
58,-65.0,65,0,,1,False,0.9347877777777778,1.9106741063296795,collision,
59,-84.0,38,0,,1,False,0.9339855555555555,2.301353153255251,collision,
60,-71.0,49,0,,1,False,0.9329511111111111,2.217066920720614,collision,
61,-86.0,34,0,,1,False,0.9322333333333334,2.1685350462794304,collision,
62,-85.0,55,0,,1,False,0.9310722222222222,2.170545756816864,collision,
63,-77.0,68,0,,1,False,0.9296366666666667,1.5706969297984068,collision,
64,-72.0,38,0,,1,False,0.9288344444444444,2.2660925918155246,collision,
65,-68.0,42,0,,1,False,0.9279477777777778,2.362942999059504,collision,
66,-75.0,42,0,,1,False,0.9270611111111111,1.3521715164184571,collision,
67,-71.0,45,0,,1,False,0.9261111111111111,1.9251889555404584,collision,
68,-75.0,63,0,,1,False,0.924781111111111,2.0403716236352922,collision,
69,-80.0,67,0,,1,False,0.9233666666666667,2.1294860243797302,collision,
70,-71.0,60,0,,1,False,0.9221,1.9873761276404063,collision,
71,-63.0,57,0,,1,False,0.9208966666666667,2.1403774533952986,collision,
72,-74.0,40,0,,1,False,0.9200522222222223,1.9944354146718979,collision,
73,-72.0,35,0,,1,False,0.9193133333333333,2.3618881983889475,collision,
74,-78.0,46,0,,1,False,0.9183422222222222,2.205980078627666,collision,
75,-75.0,46,0,,1,False,0.9173711111111111,2.097279455174099,collision,
76,-74.0,53,0,,1,False,0.9162522222222222,2.5706989438487935,collision,
77,-81.0,42,0,,1,False,0.9153655555555555,1.6661969477480107,collision,
78,-80.0,42,0,,1,False,0.9144788888888888,1.5107686653733254,collision,
79,-70.0,49,0,,1,False,0.9134444444444445,2.387106799162351,collision,
80,-70.0,53,0,,1,False,0.9123255555555556,1.7262153763037462,collision,
81,-66.0,71,0,,1,False,0.9108266666666667,2.1831287716825805,collision,
82,-79.0,64,0,,1,False,0.9094755555555556,1.80962272034958,collision,
83,-75.0,41,0,,1,False,0.90861,2.543437385559082,collision,
84,-72.0,53,0,,1,False,0.9074911111111111,2.7573954371305613,collision,
85,-70.0,57,0,,1,False,0.9062877777777778,2.0050348894936696,collision,
86,-58.0,63,0,,1,False,0.9049577777777777,1.8577134381048381,collision,
87,-72.0,41,0,,1,False,0.9040922222222222,1.5771096616983413,collision,
88,-85.0,33,0,,1,False,0.9033955555555555,2.275514635774824,collision,
89,-63.0,64,0,,1,False,0.9020444444444444,1.8645400013774633,collision,
90,-74.0,46,0,,1,False,0.9010733333333334,2.5195404291152954,collision,
91,-77.0,44,0,,1,False,0.9001444444444444,2.315788306973197,collision,
92,-78.0,71,0,,1,False,0.8986455555555556,2.015074538273944,collision,
93,-64.0,45,0,,1,False,0.8976955555555556,2.225835084915161,collision,
94,-76.0,48,0,,1,False,0.8966822222222223,2.635716284314791,collision,
95,-85.0,94,0,,1,False,0.8946977777777778,2.080475492713352,collision,
96,-71.0,43,0,,1,False,0.89379,1.6105336368083953,collision,
97,-74.0,52,0,,1,False,0.8926922222222222,1.7963211639569356,collision,
98,-69.0,42,0,,1,False,0.8918055555555555,2.1811417239633473,collision,
99,-76.0,51,0,,1,False,0.8907288888888889,1.970876965385217,collision,
100,-87.0,56,0,,1,False,0.8895466666666667,2.015188659940447,collision,
101,-71.0,48,0,,1,False,0.8885333333333334,2.066724811991056,collision,
102,-70.0,37,0,,1,False,0.8877522222222223,2.094551934136285,collision,
103,-78.0,39,0,,1,False,0.8869288888888889,1.5916907988488673,collision,
104,-70.0,37,0,,1,False,0.8861477777777778,1.865862665904893,collision,
105,-75.0,69,0,,1,False,0.8846911111111111,2.0104152525172516,collision,
106,-75.0,38,0,,1,False,0.883888888888889,2.2355373740196227,collision,
107,-80.0,38,0,,1,False,0.8830866666666667,2.0208362771405115,collision,
108,-62.0,75,0,,1,False,0.8815033333333333,2.3847626792757133,collision,
109,-59.0,56,0,,1,False,0.8803211111111111,1.1696403910006796,collision,
110,-69.0,56,0,,1,False,0.8791388888888889,2.117675862142018,collision,
111,-79.0,32,0,,1,False,0.8784633333333334,2.2538215443491936,collision,
112,-62.0,58,0,,1,False,0.8772388888888889,2.010805061885289,collision,
113,-66.0,54,0,,1,False,0.8760988888888889,2.3258554376661777,collision,
114,-78.0,60,0,,1,False,0.8748322222222222,1.9029440402984619,collision,
115,-74.0,44,0,,1,False,0.8739033333333334,1.3853029385209084,collision,
116,-80.0,60,0,,1,False,0.8726366666666667,2.0697170356909433,collision,
117,-66.0,54,0,,1,False,0.8714966666666667,2.985551201380216,collision,
118,-69.0,42,0,,1,False,0.87061,2.251244355331768,collision,
119,-72.0,58,0,,1,False,0.8693855555555556,2.2292812636920383,collision,
120,-74.0,39,0,,1,False,0.8685622222222222,2.2824556164443495,collision,
121,-72.0,73,0,,1,False,0.8670211111111111,2.144143704738882,collision,
122,-73.0,63,0,,1,False,0.8656911111111112,2.0651532178744674,collision,
123,-73.0,45,0,,1,False,0.8647411111111112,2.3009581620042976,collision,
124,-78.0,56,0,,1,False,0.8635588888888889,2.0752657939280783,collision,
125,-74.0,39,0,,1,False,0.8627355555555556,1.7282306000590324,collision,
126,-73.0,41,0,,1,False,0.86187,1.473800740391016,collision,
127,-76.0,38,0,,1,False,0.8610677777777778,2.2850921392440795,collision,
128,-21.0,76,0,,1,False,0.8594633333333334,1.8291879813922078,collision,
129,-71.0,40,0,,1,False,0.8586188888888889,1.922428807616234,collision,
130,-68.0,56,0,,1,False,0.8574366666666666,2.287380795393671,collision,
131,-75.0,71,0,,1,False,0.8559377777777778,1.9561765359507666,collision,
132,-80.0,71,0,,1,False,0.8544388888888889,2.997520502875833,collision,
133,-71.0,61,0,,1,False,0.8531511111111111,2.1563740940764546,collision,
134,-68.0,44,0,,1,False,0.8522222222222222,1.9031178856437856,collision,
135,-83.0,37,0,,1,False,0.8514411111111111,2.8825854576296277,collision,
136,-73.0,50,0,,1,False,0.8503855555555555,1.695200067634384,collision,
137,-70.0,46,0,,1,False,0.8494144444444445,1.4577835413316886,collision,
138,-67.0,47,0,,1,False,0.8484222222222222,2.383706505099932,collision,
139,48.0,128,0,,1,False,0.84572,1.8877661456353962,collision,
140,-71.0,61,0,,1,False,0.8444322222222223,2.198385020097097,collision,
141,-76.0,57,0,,1,False,0.8432288888888889,2.1165808928864345,collision,
142,-82.0,38,0,,1,False,0.8424266666666667,1.8695881947875024,collision,
143,-74.0,46,0,,1,False,0.8414555555555556,2.2661290168762207,collision,
144,-75.0,44,0,,1,False,0.8405266666666666,2.4121706919236616,collision,
145,-62.0,50,0,,1,False,0.8394711111111111,2.169472098350525,collision,
146,-65.0,83,0,,1,False,0.8377188888888889,1.9286080293357373,collision,
147,-81.0,54,0,,1,False,0.8365788888888889,2.036193400621414,collision,
148,-64.0,55,0,,1,False,0.8354177777777778,2.1221312305756976,collision,
149,-67.0,44,0,,1,False,0.8344888888888888,1.991641061549837,collision,
150,-76.0,84,0,,1,False,0.8327155555555555,1.5307585213865553,collision,
151,-71.0,60,0,,1,False,0.8314488888888889,2.3710526938239735,collision,
152,-69.0,68,0,,1,False,0.8300133333333334,2.021437955691534,collision,
153,-81.0,101,0,,1,False,0.8278811111111111,1.6919207108020782,collision,
154,-74.0,38,0,,1,False,0.8270788888888889,1.6127205358611212,collision,
155,36.0,111,0,,1,False,0.8247355555555556,2.041872437777264,collision,
156,-81.0,33,0,,1,False,0.8240388888888889,1.6698471326380968,collision,
157,-80.0,31,0,,1,False,0.8233844444444445,2.7603170424699783,collision,
158,-67.0,42,0,,1,False,0.8224977777777778,2.0603532872416754,collision,
159,-64.0,92,0,,1,False,0.8205555555555556,1.997353667150373,collision,
160,-67.0,73,0,,1,False,0.8190144444444445,2.0953484964039593,collision,
161,-63.0,55,0,,1,False,0.8178533333333333,2.2835772250379835,collision,
162,-67.0,56,0,,1,False,0.8166711111111111,1.7514515284981047,collision,
163,-70.0,44,0,,1,False,0.8157422222222223,1.7297731326384977,collision,
164,-80.0,42,0,,1,False,0.8148555555555556,1.6363494455814362,collision,
165,-54.0,61,0,,1,False,0.8135677777777778,1.4013524492581686,collision,
166,-58.0,54,0,,1,False,0.8124277777777777,2.0438031383923123,collision,
167,-68.0,45,0,,1,False,0.8114777777777777,2.008236202326688,collision,
168,-69.0,42,0,,1,False,0.8105911111111112,2.095358257943934,collision,
169,-56.0,58,0,,1,False,0.8093666666666667,1.8409744948148727,collision,
170,-68.0,46,0,,1,False,0.8083955555555555,2.2161556308468184,collision,
171,-61.0,60,0,,1,False,0.8071288888888889,1.8102416962385177,collision,
172,-75.0,52,0,,1,False,0.8060311111111111,1.954175421824822,collision,
173,-64.0,43,0,,1,False,0.8051233333333333,1.6580888986587525,collision,
174,-25.0,82,0,,1,False,0.8033922222222223,1.6090677330891292,collision,
175,-62.0,49,0,,1,False,0.8023577777777777,1.693643504132827,collision,
176,-55.0,75,0,,1,False,0.8007744444444445,1.7906427203040374,collision,
177,-29.0,59,0,,1,False,0.799528888888889,1.2746415495872498,collision,
178,-47.0,74,0,,1,False,0.7979666666666667,1.8040640221701727,collision,
179,-60.0,62,0,,1,False,0.7966577777777778,2.099635422229767,collision,
180,-62.0,45,0,,1,False,0.7957077777777778,2.1615325429222803,collision,
181,-68.0,48,0,,1,False,0.7946944444444445,1.8902447633445263,collision,
182,-67.0,50,0,,1,False,0.7936388888888889,1.3490293857951958,collision,
183,-72.0,36,0,,1,False,0.7928788888888889,1.4579645378722086,collision,
184,-10.0,81,0,,1,False,0.7911688888888889,1.4388055783652125,collision,
185,-60.0,57,0,,1,False,0.7899655555555556,1.9279376055513109,collision,
