episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
1,-88.0,56,0,,1,False,0.9988177777777778,,collision,
2,-83.0,51,0,,1,False,0.9977411111111111,,collision,
3,-80.0,33,0,,1,False,0.9970444444444444,,collision,
4,-92.0,70,0,,1,False,0.9955666666666667,,collision,
5,-80.0,55,0,,1,False,0.9944055555555555,,collision,
6,-66.0,51,0,,1,False,0.9933288888888889,,collision,
7,-75.0,52,0,,1,False,0.9922311111111111,,collision,
8,-78.0,35,0,,1,False,0.9914922222222222,,collision,
9,-76.0,53,0,,1,False,0.9903733333333333,,collision,
10,-87.0,34,0,,1,False,0.9896555555555555,,collision,
11,-73.0,43,0,,1,False,0.9887477777777778,,collision,
12,-72.0,51,0,,1,False,0.9876711111111112,,collision,
13,-84.0,37,0,,1,False,0.98689,,collision,
14,-89.0,56,0,,1,False,0.9857077777777777,,collision,
15,-90.0,56,0,,1,False,0.9845255555555555,,collision,
16,-105.0,102,0,,1,False,0.9823722222222222,2.105287790298462,collision,
17,-81.0,43,0,,1,False,0.9814644444444445,2.368064761161804,collision,
18,-93.0,73,0,,1,False,0.9799233333333334,1.7283830203943782,collision,
19,-111.0,71,0,,1,False,0.9784244444444444,2.06051729619503,collision,
20,-101.0,45,0,,1,False,0.9774744444444444,1.9156145616011186,collision,
21,-84.0,35,0,,1,False,0.9767355555555556,2.1140052609973483,collision,
22,-74.0,52,0,,1,False,0.9756377777777778,2.0116951568768573,collision,
23,-91.0,55,0,,1,False,0.9744766666666667,2.263612300157547,collision,
24,-74.0,45,0,,1,False,0.9735266666666667,2.4505309029058977,collision,
25,-81.0,44,0,,1,False,0.9725977777777778,1.4935983229767194,collision,
26,-76.0,69,0,,1,False,0.9711411111111111,1.8694025300004904,collision,
27,-84.0,36,0,,1,False,0.9703811111111111,1.9414452678627439,collision,
28,-74.0,59,0,,1,False,0.9691355555555555,1.7280247762799263,collision,
29,-78.0,35,0,,1,False,0.9683966666666667,2.021670507887999,collision,
30,-81.0,39,0,,1,False,0.9675733333333333,2.4545777678489684,collision,
31,-77.0,51,0,,1,False,0.9664966666666667,2.0002355575561523,collision,
32,-94.0,48,0,,1,False,0.9654833333333334,1.7940482534468174,collision,
33,-75.0,44,0,,1,False,0.9645544444444445,2.3820208554918114,collision,
34,-87.0,55,0,,1,False,0.9633933333333333,2.1645201524453506,collision,
35,-78.0,46,0,,1,False,0.9624222222222222,2.441156188646952,collision,
36,-81.0,37,0,,1,False,0.9616411111111112,2.163771311442057,collision,
37,-61.0,69,0,,1,False,0.9601844444444444,1.9833272239741158,collision,
38,-91.0,49,0,,1,False,0.95915,1.819795577476422,collision,
39,-83.0,37,0,,1,False,0.9583688888888889,2.776270532608032,collision,
40,-80.0,39,0,,1,False,0.9575455555555555,2.452719661924574,collision,
41,-76.0,57,0,,1,False,0.9563422222222222,2.452047367890676,collision,
42,-86.0,58,0,,1,False,0.9551177777777777,1.8369313574263029,collision,
43,-80.0,51,0,,1,False,0.9540411111111111,1.9201812526354423,collision,
44,-82.0,42,0,,1,False,0.9531544444444444,2.369069414585829,collision,
45,-88.0,54,0,,1,False,0.9520144444444445,2.0055269428661893,collision,
46,-78.0,73,0,,1,False,0.9504733333333333,2.3635872676968575,collision,
47,-87.0,50,0,,1,False,0.9494177777777778,2.2053261261719923,collision,
48,-83.0,41,0,,1,False,0.9485522222222222,2.214589935541153,collision,
49,-70.0,56,0,,1,False,0.94737,2.0866991127175942,collision,
50,-77.0,55,0,,1,False,0.9462088888888889,2.3020980789193084,collision,
51,-93.0,47,0,,1,False,0.9452166666666667,1.458425290205262,collision,
52,-87.0,46,0,,1,False,0.9442455555555556,2.4612725526094437,collision,
53,-81.0,56,0,,1,False,0.9430633333333334,2.2288519186632976,collision,
54,-71.0,42,0,,1,False,0.9421766666666667,2.133596558868885,collision,
55,-96.0,60,0,,1,False,0.94091,2.3521172483762105,collision,
56,-82.0,34,0,,1,False,0.9401922222222222,2.1136183639367423,collision,
57,-76.0,37,0,,1,False,0.9394111111111111,1.4965518216292064,collision,
58,-103.0,95,0,,1,False,0.9374055555555556,2.320917216440042,collision,
59,-65.0,60,0,,1,False,0.9361388888888889,2.45391362508138,collision,
60,-68.0,58,0,,1,False,0.9349144444444445,1.848731402839933,collision,
61,-88.0,43,0,,1,False,0.9340066666666667,1.6312765208157627,collision,
62,-76.0,42,0,,1,False,0.93312,1.253948295658285,collision,
63,-87.0,33,0,,1,False,0.9324233333333334,2.6696803346276283,collision,
64,-79.0,52,0,,1,False,0.9313255555555555,1.974721074104309,collision,
65,-72.0,62,0,,1,False,0.9300166666666667,1.986037473877271,collision,
66,-84.0,30,0,,1,False,0.9293833333333333,2.4562137126922607,collision,
67,-79.0,36,0,,1,False,0.9286233333333334,1.5914233989185758,collision,
68,-77.0,39,0,,1,False,0.9278,2.854236388206482,collision,
69,-79.0,35,0,,1,False,0.9270611111111111,2.457398436963558,collision,
70,-81.0,36,0,,1,False,0.9263011111111111,1.2396529929505453,collision,
71,-80.0,61,0,,1,False,0.9250133333333334,2.209288477897644,collision,
72,-83.0,53,0,,1,False,0.9238944444444445,1.5045354824799757,collision,
73,-85.0,69,0,,1,False,0.9224377777777778,2.313796342295759,collision,
74,-71.0,53,0,,1,False,0.9213188888888889,1.371976725757122,collision,
75,-76.0,44,0,,1,False,0.92039,2.093957158652219,collision,
76,-84.0,32,0,,1,False,0.9197144444444445,1.767804630100727,collision,
77,-81.0,31,0,,1,False,0.91906,2.8294898122549057,collision,
78,-91.0,47,0,,1,False,0.9180677777777778,1.855679526925087,collision,
79,-91.0,74,0,,1,False,0.9165055555555556,2.3509582256277404,collision,
80,-78.0,34,0,,1,False,0.9157877777777778,1.5811506633957226,collision,
81,-81.0,34,0,,1,False,0.91507,2.444381721317768,collision,
82,-86.0,56,0,,1,False,0.9138877777777777,1.7175749854317732,collision,
83,-83.0,38,0,,1,False,0.9130855555555556,2.1284576088190077,collision,
84,-84.0,51,0,,1,False,0.9120088888888889,1.8459760775932899,collision,
85,-89.0,69,0,,1,False,0.9105522222222222,2.4810871411772335,collision,
86,-75.0,61,0,,1,False,0.9092644444444444,1.9381856848796208,collision,
87,-76.0,35,0,,1,False,0.9085255555555556,2.0163444355130196,collision,
88,-83.0,54,0,,1,False,0.9073855555555556,2.0274406046821523,collision,
89,-78.0,42,0,,1,False,0.9064988888888889,1.7880513695153324,collision,
90,-68.0,50,0,,1,False,0.9054433333333334,1.4578062184154987,collision,
91,-80.0,45,0,,1,False,0.9044933333333334,2.172552997867266,collision,
92,-84.0,43,0,,1,False,0.9035855555555555,2.2770780876278875,collision,
93,-67.0,48,0,,1,False,0.9025722222222222,2.2974462223549685,collision,
94,-82.0,47,0,,1,False,0.90158,2.169239411751429,collision,
95,-85.0,60,0,,1,False,0.9003133333333333,1.9106114466985067,collision,
96,-87.0,67,0,,1,False,0.8988988888888889,1.8822872336296474,collision,
97,-75.0,41,0,,1,False,0.8980333333333334,1.8784601166844368,collision,
98,-77.0,38,0,,1,False,0.8972311111111111,2.4431307822465897,collision,
99,-81.0,62,0,,1,False,0.8959222222222223,2.476290891567866,collision,
100,-95.0,68,0,,1,False,0.8944866666666667,1.7277159690856934,collision,
101,-81.0,38,0,,1,False,0.8936844444444445,2.1777702450752257,collision,
102,-86.0,39,0,,1,False,0.8928611111111111,1.3864816228548686,collision,
103,-80.0,32,0,,1,False,0.8921855555555556,2.525615870952606,collision,
104,-82.0,47,0,,1,False,0.8911933333333333,1.8942796140909195,collision,
105,-74.0,49,0,,1,False,0.8901588888888889,2.1480315439403057,collision,
106,-80.0,31,0,,1,False,0.8895044444444444,2.2288692370057106,collision,
107,-83.0,38,0,,1,False,0.8887022222222223,1.7175963923335076,collision,
108,-75.0,47,0,,1,False,0.88771,2.337877717885104,collision,
109,-82.0,33,0,,1,False,0.8870133333333333,1.8967266480127971,collision,
110,-81.0,36,0,,1,False,0.8862533333333333,2.2320519288380942,collision,
111,-79.0,64,0,,1,False,0.8849022222222223,2.1418537320569158,collision,
112,-79.0,32,0,,1,False,0.8842266666666667,2.1551382169127464,collision,
113,-82.0,35,0,,1,False,0.8834877777777778,1.3792335391044617,collision,
114,-70.0,56,0,,1,False,0.8823055555555556,2.1848331365202154,collision,
115,-77.0,81,0,,1,False,0.8805955555555556,1.833070310453574,collision,
116,-84.0,35,0,,1,False,0.8798566666666666,1.541928805410862,collision,
117,-74.0,44,0,,1,False,0.8789277777777778,2.260400568897074,collision,
118,-84.0,36,0,,1,False,0.8781677777777778,1.7170979976654053,collision,
119,-69.0,50,0,,1,False,0.8771122222222222,1.9091663498144884,collision,
120,-76.0,63,0,,1,False,0.8757822222222222,2.345727875828743,collision,
121,-89.0,45,0,,1,False,0.8748322222222222,2.4437158785083075,collision,
122,-74.0,45,0,,1,False,0.8738822222222222,2.3150276216593655,collision,
123,-91.0,46,0,,1,False,0.8729111111111111,2.387001112103462,collision,
124,-77.0,67,0,,1,False,0.8714966666666667,2.206800442188978,collision,
125,-85.0,29,0,,1,False,0.8708844444444445,2.8280396312475204,collision,
126,-75.0,47,0,,1,False,0.8698922222222223,2.023501054807143,collision,
127,-91.0,56,0,,1,False,0.86871,2.2643043228558133,collision,
128,-74.0,68,0,,1,False,0.8672744444444445,2.3830040798467746,collision,
129,-68.0,55,0,,1,False,0.8661133333333333,2.1200234661144868,collision,
130,-82.0,30,0,,1,False,0.86548,2.632425993680954,collision,
131,-73.0,39,0,,1,False,0.8646566666666666,1.859805617067549,collision,
132,-75.0,55,0,,1,False,0.8634955555555556,2.1300073521477834,collision,
133,-77.0,35,0,,1,False,0.8627566666666666,1.9407022529178195,collision,
134,-84.0,35,0,,1,False,0.8620177777777778,1.8568993939293756,collision,
135,-84.0,35,0,,1,False,0.8612788888888889,2.0681978911161423,collision,
136,-76.0,49,0,,1,False,0.8602444444444445,2.455529359670786,collision,
137,-67.0,43,0,,1,False,0.8593366666666666,2.4401191741228105,collision,
138,-81.0,40,0,,1,False,0.8584922222222222,2.097646263241768,collision,
139,-76.0,52,0,,1,False,0.8573944444444445,1.8374002392475421,collision,
140,-79.0,69,0,,1,False,0.8559377777777778,2.138293344527483,collision,
141,-86.0,65,0,,1,False,0.8545655555555556,2.482701163738966,collision,
142,-71.0,60,0,,1,False,0.8532988888888889,1.8093839526176452,collision,
143,-84.0,38,0,,1,False,0.8524966666666667,1.3417339854770236,collision,
144,-99.0,48,0,,1,False,0.8514833333333334,2.127057726184527,collision,
145,-72.0,49,0,,1,False,0.8504488888888889,2.444622502877162,collision,
146,-77.0,37,0,,1,False,0.8496677777777778,1.818008941080835,collision,
