episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
1,-83.0,58,0,,1,False,0.9987755555555555,,collision,
2,-77.0,50,0,,1,False,0.99772,,collision,
3,-74.0,36,0,,1,False,0.99696,,collision,
4,-82.0,68,0,,1,False,0.9955244444444444,,collision,
5,-73.0,61,0,,1,False,0.9942366666666667,,collision,
6,-70.0,48,0,,1,False,0.9932233333333333,,collision,
7,-65.0,58,0,,1,False,0.9919988888888889,,collision,
8,-71.0,47,0,,1,False,0.9910066666666667,,collision,
9,-76.0,47,0,,1,False,0.9900144444444444,,collision,
10,-78.0,36,0,,1,False,0.9892544444444444,,collision,
11,-65.0,54,0,,1,False,0.9881144444444444,,collision,
12,-83.0,40,0,,1,False,0.98727,,collision,
13,-85.0,82,0,,1,False,0.9855388888888889,,collision,
14,-87.0,55,0,,1,False,0.9843777777777778,,collision,
15,-101.0,99,0,,1,False,0.9822877777777778,2.6482021673159166,collision,
16,-70.0,52,0,,1,False,0.98119,1.918919352384714,collision,
17,-85.0,62,0,,1,False,0.9798811111111111,2.417598567903042,collision,
18,-104.0,71,0,,1,False,0.9783822222222223,2.6273089481724634,collision,
19,-96.0,43,0,,1,False,0.9774744444444444,2.7495605647563934,collision,
20,-77.0,38,0,,1,False,0.9766722222222223,2.0395632296800614,collision,
21,-76.0,49,0,,1,False,0.9756377777777778,2.149944049616655,collision,
22,-85.0,65,0,,1,False,0.9742655555555556,1.9522379580885172,collision,
23,-69.0,53,0,,1,False,0.9731466666666667,2.4086365274020602,collision,
24,-66.0,66,0,,1,False,0.9717533333333334,1.6932593127712607,collision,
25,-81.0,39,0,,1,False,0.97093,2.394134196639061,collision,
26,-83.0,41,0,,1,False,0.9700644444444444,1.7909736171364785,collision,
27,-82.0,59,0,,1,False,0.9688188888888889,2.0909505903720857,collision,
28,-72.0,51,0,,1,False,0.9677422222222222,1.7618281314006219,collision,
29,-73.0,42,0,,1,False,0.9668555555555556,1.6050173193216324,collision,
30,-85.0,55,0,,1,False,0.9656944444444444,1.979807870728629,collision,
31,-71.0,50,0,,1,False,0.9646388888888889,1.9967480171471834,collision,
32,-76.0,55,0,,1,False,0.9634777777777778,1.0595435590616293,collision,
33,-76.0,41,0,,1,False,0.9626122222222222,1.741081888973713,collision,
34,-74.0,37,0,,1,False,0.9618311111111111,1.9398794800043107,collision,
35,-72.0,37,0,,1,False,0.96105,1.8291794889503055,collision,
36,-73.0,55,0,,1,False,0.9598888888888889,2.0186345683676854,collision,
37,-80.0,42,0,,1,False,0.9590022222222222,2.2374656453728674,collision,
38,-77.0,43,0,,1,False,0.9580944444444445,3.354165740988471,collision,
39,-70.0,57,0,,1,False,0.9568911111111111,2.769414778266634,collision,
40,-76.0,41,0,,1,False,0.9560255555555556,1.744434729963541,collision,
41,-87.0,55,0,,1,False,0.9548644444444444,2.422892739730222,collision,
42,-77.0,58,0,,1,False,0.95364,2.2592412481705346,collision,
43,-70.0,51,0,,1,False,0.9525633333333333,2.3989603420098624,collision,
44,-75.0,34,0,,1,False,0.9518455555555556,2.2456504884693356,collision,
45,-74.0,60,0,,1,False,0.9505788888888889,1.717572129269441,collision,
46,-77.0,56,0,,1,False,0.9493966666666667,1.724174717175109,collision,
47,-79.0,43,0,,1,False,0.9484888888888889,1.8358819904652508,collision,
48,-68.0,60,0,,1,False,0.9472222222222222,1.67500812013944,collision,
49,-74.0,55,0,,1,False,0.9460611111111111,1.766200595177137,collision,
50,-89.0,41,0,,1,False,0.9451955555555556,1.878088590773669,collision,
51,-79.0,51,0,,1,False,0.944118888888889,1.1911128430316846,collision,
52,-69.0,59,0,,1,False,0.9428733333333333,2.032610912124316,collision,
53,-72.0,66,0,,1,False,0.94148,2.7537822228144195,collision,
54,-77.0,36,0,,1,False,0.94072,2.4422008941570916,collision,
55,-74.0,35,0,,1,False,0.9399811111111112,3.304734632372856,collision,
56,-75.0,42,0,,1,False,0.9390944444444445,3.305059086192738,collision,
57,-106.0,83,0,,1,False,0.9373422222222222,1.8633590933112871,collision,
58,-70.0,50,0,,1,False,0.9362866666666667,1.2517358902841806,collision,
59,-69.0,62,0,,1,False,0.9349777777777778,1.3870163355022669,collision,
60,-76.0,44,0,,1,False,0.9340488888888889,2.6395221731879492,collision,
61,-71.0,40,0,,1,False,0.9332044444444445,1.9090440601110459,collision,
62,-85.0,39,0,,1,False,0.9323811111111111,3.679274168279436,collision,
63,-78.0,55,0,,1,False,0.9312199999999999,2.6360959325517928,collision,
64,-66.0,56,0,,1,False,0.9300377777777777,2.406292944082192,collision,
65,-80.0,30,0,,1,False,0.9294044444444445,1.7200750596821308,collision,
66,-74.0,39,0,,1,False,0.9285811111111111,1.1790540383921728,collision,
67,-78.0,39,0,,1,False,0.9277577777777778,2.192409694939852,collision,
68,-76.0,38,0,,1,False,0.9269555555555555,2.5216284155845643,collision,
69,-73.0,40,0,,1,False,0.9261111111111111,2.515533995628357,collision,
70,-73.0,61,0,,1,False,0.9248233333333333,1.1843108470241228,collision,
71,-79.0,62,0,,1,False,0.9235144444444444,2.32588975528876,collision,
72,-77.0,47,0,,1,False,0.9225222222222222,2.8796584121882915,collision,
