episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
231,-38.0,49,0,,1,False,0.6278111111111111,1.6598185083518426,collision,
232,-14.0,81,0,,1,False,0.6261011111111111,1.7591768946498632,collision,
233,-38.0,60,0,,1,False,0.6248344444444445,2.070501839121183,collision,
234,16.0,81,0,,1,False,0.6231244444444444,1.9127195669072015,collision,
235,-28.0,57,0,,1,False,0.6219211111111111,1.5496686420270376,collision,
236,41.0,109,0,,1,False,0.6196200000000001,2.2169856343556336,collision,
237,-26.0,85,0,,1,False,0.6178255555555556,1.7764441303554035,collision,
238,-22.0,95,0,,1,False,0.61582,1.9428031537681818,collision,
239,-24.0,71,0,,1,False,0.6143211111111111,1.5889449117498264,collision,
240,164.0,177,0,,1,False,0.6105844444444445,1.458673769354143,collision,
241,596.0,366,1,366,1,True,0.6028577777777778,1.94434394861531,collision,6.1
242,11.0,79,0,,1,False,0.60119,1.9692285315770852,collision,
243,-30.0,60,0,,1,False,0.5999233333333334,1.3157592475414277,collision,
244,-37.0,70,0,,1,False,0.5984455555555556,1.857782184249825,collision,
245,65.0,115,0,,1,False,0.5960177777777778,1.5337579696085946,collision,
246,136.0,169,0,,1,False,0.59245,2.063856436737946,collision,
247,182.0,190,0,,1,False,0.588438888888889,2.050652464812106,collision,
248,223.0,211,0,,1,False,0.5839844444444444,1.4531717691219077,collision,
249,-26.0,62,0,,1,False,0.5826755555555556,1.8350012199953198,collision,
250,16.0,86,0,,1,False,0.58086,1.5310820536244483,collision,
251,183.0,197,0,,1,False,0.5767011111111111,1.933643412833311,collision,
252,25.0,93,0,,1,False,0.5747377777777778,2.0912764947861433,collision,
253,37.0,106,0,,1,False,0.5725,1.4042629075164978,collision,
254,22.0,92,0,,1,False,0.5705577777777777,1.7201126833324847,collision,
255,-27.0,69,0,,1,False,0.5691011111111111,1.2387411274454172,collision,
256,13.0,82,0,,1,False,0.5673699999999999,1.8511178436733426,collision,
257,303.0,256,0,,1,False,0.5619655555555556,1.6420088015729561,collision,
258,-16.0,70,0,,1,False,0.5604877777777777,1.7843741463387714,collision,
259,43.0,123,0,,1,False,0.5578911111111111,1.3801945743541564,collision,
260,114.0,143,0,,1,False,0.5548722222222222,1.616476033710771,collision,
261,473.0,363,0,,1,False,0.5472088888888889,1.70418323805699,collision,
262,308.0,265,0,,1,False,0.5416144444444444,1.6040230925110253,collision,
263,23.0,92,0,,1,False,0.5396722222222222,1.7789504351499288,collision,
264,699.0,373,1,373,0,True,0.5317977777777778,1.6863046716297827,lap_complete,6.216666666666667
265,23.0,91,0,,1,False,0.5298766666666667,2.1684771585075753,collision,
266,-27.0,59,0,,1,False,0.5286311111111112,2.030026791493098,collision,
267,239.0,226,0,,1,False,0.52386,1.6219163238336998,collision,
268,-17.0,73,0,,1,False,0.522318888888889,1.255520265756382,collision,
269,88.0,143,0,,1,False,0.5193000000000001,1.7421814896580246,collision,
270,25.0,98,0,,1,False,0.5172311111111112,2.3893042993545532,collision,
271,158.0,163,0,,1,False,0.51379,1.7061193907633423,collision,
272,76.0,121,0,,1,False,0.5112355555555557,1.400520870281804,collision,
273,210.0,205,0,,1,False,0.5069077777777778,1.7289937996104652,collision,
274,176.0,181,0,,1,False,0.5030866666666667,1.7983292248513965,collision,
