episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
1,-66.0,67,0,,1,False,0.9985855555555555,,collision,
2,-63.0,53,0,,1,False,0.9974666666666666,,collision,
3,-53.0,53,0,,1,False,0.9963477777777778,,collision,
4,-73.0,53,0,,1,False,0.9952288888888889,,collision,
5,-47.0,83,0,,1,False,0.9934766666666667,,collision,
6,-25.0,63,0,,1,False,0.9921466666666666,,collision,
7,-51.0,55,0,,1,False,0.9909855555555556,,collision,
8,-63.0,55,0,,1,False,0.9898244444444444,,collision,
9,-37.0,47,0,,1,False,0.9888322222222222,,collision,
10,-31.0,64,0,,1,False,0.9874811111111111,,collision,
11,-72.0,95,0,,1,False,0.9854755555555555,,collision,
12,-65.0,66,0,,1,False,0.9840822222222222,2.03894305229187,collision,
13,-79.0,93,0,,1,False,0.9821188888888889,2.7400371821030327,collision,
14,-33.0,108,0,,1,False,0.9798388888888889,2.33323331784319,collision,
15,-86.0,79,0,,1,False,0.9781711111111111,2.5973996341228487,collision,
16,-84.0,40,0,,1,False,0.9773266666666667,1.5428956151008606,collision,
17,-52.0,61,0,,1,False,0.9760388888888889,2.1938018004099527,collision,
18,-35.0,96,0,,1,False,0.9740122222222223,2.7348414746423564,collision,
19,-32.0,61,0,,1,False,0.9727244444444445,1.9636962730437517,collision,
20,-47.0,80,0,,1,False,0.9710355555555555,2.1742329955101014,collision,
21,-65.0,55,0,,1,False,0.9698744444444445,1.6186164032954435,collision,
22,-69.0,60,0,,1,False,0.9686077777777777,2.0300601601600645,collision,
23,-38.0,58,0,,1,False,0.9673833333333334,1.5439424425363542,collision,
24,-58.0,64,0,,1,False,0.9660322222222222,1.8084593531675637,collision,
25,-63.0,44,0,,1,False,0.9651033333333333,0.9194665679877455,collision,
26,-67.0,63,0,,1,False,0.9637733333333334,1.7518168301321566,collision,
27,-56.0,55,0,,1,False,0.9626122222222222,1.0905183599545405,collision,
28,-64.0,43,0,,1,False,0.9617044444444445,1.7400390356779099,collision,
29,-3.0,85,0,,1,False,0.95991,1.9918266187111537,collision,
30,-69.0,50,0,,1,False,0.9588544444444445,1.582209126307414,collision,
31,-63.0,50,0,,1,False,0.9577988888888889,1.6142210761706035,collision,
32,-55.0,68,0,,1,False,0.9563633333333333,1.3839156377841444,collision,
33,-58.0,75,0,,1,False,0.95478,1.600698138146024,collision,
34,-63.0,62,0,,1,False,0.9534711111111112,1.5713346335105598,collision,
