episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
293,48.0,93,0,,1,False,0.09028000000000003,,collision,
294,54.0,99,0,,1,False,0.0881900000000001,,collision,
295,605.0,270,1,270,0,True,0.08249000000000006,,lap_complete,4.5
296,46.0,93,0,,1,False,0.08052666666666675,,collision,
297,47.0,92,0,,1,False,0.07858444444444457,,collision,
298,263.0,210,0,,1,False,0.07415111111111117,2.036706335566662,collision,
299,-72.0,33,0,,1,False,0.07345444444444449,1.8327460139989853,collision,
300,-72.0,33,0,,1,False,0.07275777777777781,1.5453985631465912,collision,
301,-42.0,43,0,,1,False,0.07185000000000008,1.9474810578606345,collision,
302,-40.0,46,0,,1,False,0.07087888888888894,2.5904616469686683,collision,
303,-46.0,39,0,,1,False,0.07005555555555554,2.828879714012146,collision,
304,-28.0,57,0,,1,False,0.06885222222222231,2.396556224141802,collision,
305,33.0,99,0,,1,False,0.06676222222222228,2.5189192700386047,collision,
306,3.0,68,0,,1,False,0.06532666666666676,3.082644090932958,collision,
307,-26.0,59,0,,1,False,0.06408111111111114,2.3753360430399577,collision,
308,-25.0,60,0,,1,False,0.0628144444444445,2.4646049896876017,collision,
309,18.0,83,0,,1,False,0.06106222222222224,2.821045560496194,collision,
310,2.0,67,0,,1,False,0.059647777777777855,3.3579788971692324,collision,
311,30.0,106,0,,1,False,0.05741000000000007,2.686482694413927,collision,
312,1.0,66,0,,1,False,0.056016666666666715,2.332335725426674,collision,
313,-2.0,63,0,,1,False,0.05468666666666677,3.740460552275181,collision,
314,17.0,82,0,,1,False,0.052955555555555534,2.304093139512198,collision,
315,3.0,68,0,,1,False,0.05152000000000012,2.2989740827504326,collision,
316,-68.0,37,0,,1,False,0.05073888888888889,2.381906191507975,collision,
317,30.0,96,0,,1,False,0.050000000000000044,3.161411332587401,collision,
318,-2.0,63,0,,1,False,0.050000000000000044,3.4018231369554996,collision,
319,3.0,68,0,,1,False,0.050000000000000044,2.7304293188978646,collision,
320,5.0,70,0,,1,False,0.050000000000000044,1.9207864105701447,collision,
321,1.0,66,0,,1,False,0.050000000000000044,2.5243230427012726,collision,
322,-45.0,40,0,,1,False,0.050000000000000044,3.1944088637828827,collision,
323,8.0,73,0,,1,False,0.050000000000000044,2.1396318508519068,collision,
324,2.0,67,0,,1,False,0.050000000000000044,3.195481472155627,collision,
325,6.0,71,0,,1,False,0.050000000000000044,3.5372089901391197,collision,
326,6.0,71,0,,1,False,0.050000000000000044,3.966323388947381,collision,
327,11.0,76,0,,1,False,0.050000000000000044,2.7241716886821545,collision,
328,-43.0,42,0,,1,False,0.050000000000000044,1.8980778672478416,collision,
329,7.0,73,0,,1,False,0.050000000000000044,3.1916566292444863,collision,
330,18.0,83,0,,1,False,0.050000000000000044,2.818463549017906,collision,
331,-70.0,35,0,,1,False,0.050000000000000044,1.5692533794790506,collision,
332,166.0,151,0,,1,False,0.050000000000000044,3.069888867829975,collision,
333,120.0,125,0,,1,False,0.050000000000000044,3.1464922505040325,collision,
334,122.0,130,0,,1,False,0.050000000000000044,2.3246244743014826,collision,
335,0.0,65,0,,1,False,0.050000000000000044,2.8616243600845337,collision,
336,97.0,122,0,,1,False,0.050000000000000044,2.4714254563854587,collision,
337,122.0,132,0,,1,False,0.050000000000000044,3.084392368341937,collision,
338,-562.0,503,0,,1,False,0.050000000000000044,2.6750115896463393,collision,
339,123.0,138,0,,1,False,0.050000000000000044,2.2743143792663303,collision,
340,-70.0,35,0,,1,False,0.050000000000000044,1.4794573684533436,collision,
341,9.0,74,0,,1,False,0.050000000000000044,2.1141201241148844,collision,
342,6.0,71,0,,1,False,0.050000000000000044,2.8710681663619146,collision,
343,40.0,85,0,,1,False,0.050000000000000044,2.955511845293499,collision,
344,15.0,80,0,,1,False,0.050000000000000044,2.8045646473765373,collision,
345,108.0,130,0,,1,False,0.050000000000000044,2.5504923742828947,collision,
346,-69.0,36,0,,1,False,0.050000000000000044,1.9385393030113645,collision,
347,41.0,86,0,,1,False,0.050000000000000044,2.807440133321853,collision,
348,22.0,88,0,,1,False,0.050000000000000044,3.4545415856621484,collision,
349,124.0,129,0,,1,False,0.050000000000000044,2.1094199055805802,collision,
350,6.0,71,0,,1,False,0.050000000000000044,3.161566232641538,collision,
351,48.0,93,0,,1,False,0.050000000000000044,2.447226629309032,collision,
352,41.0,86,0,,1,False,0.050000000000000044,2.243193276903846,collision,
353,-68.0,37,0,,1,False,0.050000000000000044,3.6949493090311685,collision,
354,150.0,135,0,,1,False,0.050000000000000044,1.7730827112408245,collision,
355,17.0,83,0,,1,False,0.050000000000000044,2.3392065302247094,collision,
356,124.0,129,0,,1,False,0.050000000000000044,2.491693304851651,collision,
357,6.0,71,0,,1,False,0.050000000000000044,2.3003419935703278,collision,
358,174.0,161,0,,1,False,0.050000000000000044,2.9827854011207817,collision,
359,122.0,127,0,,1,False,0.050000000000000044,2.5485111409798265,collision,
360,3.0,68,0,,1,False,0.050000000000000044,1.5085242110140182,collision,
361,-43.0,43,0,,1,False,0.050000000000000044,1.8126389980316162,collision,
362,123.0,128,0,,1,False,0.050000000000000044,2.0203791898675263,collision,
363,51.0,119,0,,1,False,0.050000000000000044,2.6322545299927396,collision,
364,-1.0,64,0,,1,False,0.050000000000000044,2.6836934220045805,collision,
365,138.0,143,0,,1,False,0.050000000000000044,2.1983812799056373,collision,
366,21.0,86,0,,1,False,0.050000000000000044,2.1331849225929806,collision,
