episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
82,-72.0,34,0,,1,False,0.9157666666666666,3.0985411405563354,collision,
83,-79.0,34,0,,1,False,0.9150488888888889,2.5912574993239508,collision,
84,-78.0,57,0,,1,False,0.9138455555555556,2.4974068935428346,collision,
85,-84.0,34,0,,1,False,0.9131277777777778,1.080738046206534,collision,
86,-77.0,52,0,,1,False,0.91203,2.5601701512932777,collision,
87,-85.0,67,0,,1,False,0.9106155555555555,2.049924903056201,collision,
88,-69.0,54,0,,1,False,0.9094755555555556,2.338357843990837,collision,
89,-79.0,35,0,,1,False,0.9087366666666666,2.3135173320770264,collision,
90,-77.0,46,0,,1,False,0.9077655555555556,3.1916546964397035,collision,
91,-75.0,42,0,,1,False,0.9068788888888889,2.0385829865932465,collision,
92,-77.0,45,0,,1,False,0.9059288888888889,1.4497994122405846,collision,
93,-67.0,52,0,,1,False,0.9048311111111111,1.3296378524257586,collision,
94,-72.0,38,0,,1,False,0.9040288888888889,1.885120615363121,collision,
95,-81.0,29,0,,1,False,0.9034166666666666,2.3812622811113084,collision,
96,-69.0,47,0,,1,False,0.9024244444444445,2.373824728963276,collision,
97,-73.0,45,0,,1,False,0.9014744444444445,2.4284425648775967,collision,
98,-84.0,54,0,,1,False,0.9003344444444444,3.0849368146487643,collision,
99,-81.0,65,0,,1,False,0.8989622222222222,1.5954286330379546,collision,
100,-72.0,37,0,,1,False,0.8981811111111111,2.8936242345306606,collision,
101,-74.0,39,0,,1,False,0.8973577777777778,3.073297102749348,collision,
102,-78.0,51,0,,1,False,0.8962811111111111,0.9973951646914849,collision,
103,-83.0,80,0,,1,False,0.8945922222222222,2.593033382296562,collision,
104,-74.0,39,0,,1,False,0.8937688888888888,2.3589125476777553,collision,
105,-83.0,43,0,,1,False,0.8928611111111111,2.5084889151155947,collision,
106,-74.0,33,0,,1,False,0.8921644444444444,1.8925960751043425,collision,
107,-73.0,46,0,,1,False,0.8911933333333333,2.298519870096987,collision,
108,-68.0,47,0,,1,False,0.8902011111111111,2.1060904165109,collision,
109,-77.0,32,0,,1,False,0.8895255555555556,2.7034205133095384,collision,
110,-78.0,40,0,,1,False,0.8886811111111111,2.3516631953418257,collision,
